"DateTime";"IPhone[en]"
"2012-06-29 00:00:00";12845
"2012-06-30 00:00:00";9592
"2012-07-01 00:00:00";9581
"2012-07-02 00:00:00";10254
"2012-07-03 00:00:00";10091
"2012-07-04 00:00:00";9091
"2012-07-05 00:00:00";9421
"2012-07-06 00:00:00";8758
"2012-07-07 00:00:00";8439
"2012-07-08 00:00:00";8059
"2012-07-09 00:00:00";10473
"2012-07-10 00:00:00";11991
"2012-07-11 00:00:00";11054
"2012-07-12 00:00:00";10443
"2012-07-13 00:00:00";9029
"2012-07-14 00:00:00";7697
"2012-07-15 00:00:00";8905
"2012-07-16 00:00:00";10748
"2012-07-17 00:00:00";10987
"2012-07-18 00:00:00";10354
"2012-07-19 00:00:00";11137
"2012-07-20 00:00:00";9807
"2012-07-21 00:00:00";7538
"2012-07-22 00:00:00";7316
"2012-07-23 00:00:00";11169
"2012-07-24 00:00:00";12344
"2012-07-25 00:00:00";12314
"2012-07-26 00:00:00";10243
"2012-07-27 00:00:00";9766
"2012-07-28 00:00:00";7873
"2012-07-29 00:00:00";8127
"2012-07-30 00:00:00";10911
"2012-07-31 00:00:00";11566
"2012-08-01 00:00:00";11305
"2012-08-02 00:00:00";11521
"2012-08-03 00:00:00";8161
"2012-08-04 00:00:00";8181
"2012-08-05 00:00:00";8387
"2012-08-06 00:00:00";8931
"2012-08-07 00:00:00";10571
"2012-08-08 00:00:00";9653
"2012-08-09 00:00:00";10524
"2012-08-10 00:00:00";9320
"2012-08-11 00:00:00";8418
"2012-08-12 00:00:00";8753
"2012-08-13 00:00:00";10345
"2012-08-14 00:00:00";11037
"2012-08-15 00:00:00";9352
"2012-08-16 00:00:00";10189
"2012-08-17 00:00:00";9361
"2012-08-18 00:00:00";7889
"2012-08-19 00:00:00";8472
"2012-08-20 00:00:00";11056
"2012-08-21 00:00:00";11995
"2012-08-22 00:00:00";12241
"2012-08-23 00:00:00";11240
"2012-08-24 00:00:00";10807
"2012-08-25 00:00:00";11216
"2012-08-26 00:00:00";10889
"2012-08-27 00:00:00";12928
"2012-08-28 00:00:00";10369
"2012-08-29 00:00:00";11794
"2012-08-30 00:00:00";12503
"2012-08-31 00:00:00";10983
"2012-09-01 00:00:00";8803
"2012-09-02 00:00:00";10324
"2012-09-03 00:00:00";10102
"2012-09-04 00:00:00";14011
"2012-09-05 00:00:00";16087
"2012-09-06 00:00:00";15573
"2012-09-07 00:00:00";10949
"2012-09-08 00:00:00";11211
"2012-09-09 00:00:00";12389
"2012-09-10 00:00:00";13153
"2012-09-11 00:00:00";17644
"2012-09-12 00:00:00";72814
"2012-09-13 00:00:00";67137
"2012-09-14 00:00:00";34894
"2012-09-15 00:00:00";23792
"2012-09-16 00:00:00";21500
"2012-09-17 00:00:00";28007
"2012-09-18 00:00:00";24964
"2012-09-19 00:00:00";24164
"2012-09-20 00:00:00";23997
"2012-09-21 00:00:00";30111
"2012-09-22 00:00:00";25989
"2012-09-23 00:00:00";23628
"2012-09-24 00:00:00";26616
"2012-09-25 00:00:00";23632
"2012-09-26 00:00:00";21610
"2012-09-27 00:00:00";17373
"2012-09-28 00:00:00";16387
"2012-09-29 00:00:00";14259
"2012-09-30 00:00:00";12824
"2012-10-01 00:00:00";15920
"2012-10-02 00:00:00";14886
"2012-10-03 00:00:00";14790
"2012-10-04 00:00:00";14451
"2012-10-05 00:00:00";15064
"2012-10-06 00:00:00";12610
"2012-10-07 00:00:00";12425
"2012-10-08 00:00:00";15217
"2012-10-09 00:00:00";14204
"2012-10-10 00:00:00";15001
"2012-10-11 00:00:00";14795
"2012-10-12 00:00:00";13608
"2012-10-13 00:00:00";10965
"2012-10-14 00:00:00";12204
"2012-10-15 00:00:00";14608
"2012-10-16 00:00:00";13583
"2012-10-17 00:00:00";13384
"2012-10-18 00:00:00";12454
"2012-10-19 00:00:00";13329
"2012-10-20 00:00:00";9550
"2012-10-21 00:00:00";11328
"2012-10-22 00:00:00";12238
"2012-10-23 00:00:00";14857
"2012-10-24 00:00:00";14467
"2012-10-25 00:00:00";13485
"2012-10-26 00:00:00";12984
"2012-10-27 00:00:00";10130
"2012-10-28 00:00:00";10330
"2012-10-29 00:00:00";12680
"2012-10-30 00:00:00";12850
"2012-10-31 00:00:00";11472
"2012-11-01 00:00:00";10874
"2012-11-02 00:00:00";12478
"2012-11-03 00:00:00";10110
"2012-11-04 00:00:00";11858
"2012-11-05 00:00:00";13705
"2012-11-06 00:00:00";11991
"2012-11-07 00:00:00";11779
"2012-11-08 00:00:00";11318
"2012-11-09 00:00:00";9728
"2012-11-10 00:00:00";9688
"2012-11-11 00:00:00";10333
"2012-11-12 00:00:00";13024
"2012-11-13 00:00:00";12936
"2012-11-14 00:00:00";11175
"2012-11-15 00:00:00";11716
"2012-11-16 00:00:00";10235
"2012-11-17 00:00:00";8952
"2012-11-18 00:00:00";9450
"2012-11-19 00:00:00";11531
"2012-11-20 00:00:00";11163
"2012-11-21 00:00:00";11095
"2012-11-22 00:00:00";11346
"2012-11-23 00:00:00";10576
"2012-11-24 00:00:00";9551
"2012-11-25 00:00:00";10551
"2012-11-26 00:00:00";12579
"2012-11-27 00:00:00";9313
"2012-11-28 00:00:00";11904
"2012-11-29 00:00:00";11316
"2012-11-30 00:00:00";10177
"2012-12-01 00:00:00";8582
"2012-12-02 00:00:00";9329
"2012-12-03 00:00:00";9851
"2012-12-04 00:00:00";11690
"2012-12-05 00:00:00";11451
"2012-12-06 00:00:00";11145
"2012-12-07 00:00:00";9905
"2012-12-08 00:00:00";8651
"2012-12-09 00:00:00";9371
"2012-12-10 00:00:00";11226
"2012-12-11 00:00:00";9710
"2012-12-12 00:00:00";11234
"2012-12-13 00:00:00";11453
"2012-12-14 00:00:00";10477
"2012-12-15 00:00:00";8794
"2012-12-16 00:00:00";9742
"2012-12-17 00:00:00";10968
"2012-12-18 00:00:00";11977
"2012-12-19 00:00:00";10165
"2012-12-20 00:00:00";10816
"2012-12-21 00:00:00";8729
"2012-12-22 00:00:00";8583
"2012-12-23 00:00:00";8351
"2012-12-24 00:00:00";8926
"2012-12-25 00:00:00";9116
"2012-12-26 00:00:00";10372
"2012-12-27 00:00:00";10542
"2012-12-28 00:00:00";10552
"2012-12-29 00:00:00";9018
"2012-12-30 00:00:00";9375
"2012-12-31 00:00:00";8049
"2013-01-01 00:00:00";8077
"2013-01-02 00:00:00";11997
"2013-01-03 00:00:00";11431
"2013-01-04 00:00:00";10709
"2013-01-05 00:00:00";8588
"2013-01-06 00:00:00";9851
"2013-01-07 00:00:00";11129
"2013-01-08 00:00:00";11056
"2013-01-09 00:00:00";13396
"2013-01-10 00:00:00";13029
"2013-01-11 00:00:00";10051
"2013-01-12 00:00:00";8252
"2013-01-13 00:00:00";9879
"2013-01-14 00:00:00";13243
"2013-01-15 00:00:00";12480
"2013-01-16 00:00:00";12757
"2013-01-17 00:00:00";12204
"2013-01-18 00:00:00";10343
"2013-01-19 00:00:00";9951
"2013-01-20 00:00:00";9556
"2013-01-21 00:00:00";11386
"2013-01-22 00:00:00";12206
"2013-01-23 00:00:00";12419
"2013-01-24 00:00:00";12607
"2013-01-25 00:00:00";11996
"2013-01-26 00:00:00";9726
"2013-01-27 00:00:00";9291
"2013-01-28 00:00:00";12133
"2013-01-29 00:00:00";11621
"2013-01-30 00:00:00";12748
"2013-01-31 00:00:00";11733
"2013-02-01 00:00:00";10847
"2013-02-02 00:00:00";9086
"2013-02-03 00:00:00";8445
"2013-02-04 00:00:00";10890
"2013-02-05 00:00:00";10623
"2013-02-06 00:00:00";11886
"2013-02-07 00:00:00";11993
"2013-02-08 00:00:00";11242
"2013-02-09 00:00:00";9132
"2013-02-10 00:00:00";10231
"2013-02-11 00:00:00";11735
"2013-02-12 00:00:00";11452
"2013-02-13 00:00:00";10957
"2013-02-14 00:00:00";10781
"2013-02-15 00:00:00";11480
"2013-02-16 00:00:00";9455
"2013-02-17 00:00:00";9705
"2013-02-18 00:00:00";11151
"2013-02-19 00:00:00";11096
"2013-02-20 00:00:00";11670
"2013-02-21 00:00:00";9394
"2013-02-22 00:00:00";9323
"2013-02-23 00:00:00";8058
"2013-02-24 00:00:00";9412
"2013-02-25 00:00:00";11931
"2013-02-26 00:00:00";10731
"2013-02-27 00:00:00";11077
"2013-02-28 00:00:00";11076
"2013-03-01 00:00:00";8475
"2013-03-02 00:00:00";7913
"2013-03-03 00:00:00";8928
"2013-03-04 00:00:00";11256
"2013-03-05 00:00:00";10719
"2013-03-06 00:00:00";10614
"2013-03-07 00:00:00";10294
"2013-03-08 00:00:00";8954
"2013-03-09 00:00:00";7979
"2013-03-10 00:00:00";8445
"2013-03-11 00:00:00";9563
"2013-03-12 00:00:00";10722
"2013-03-13 00:00:00";10240
"2013-03-14 00:00:00";10838
"2013-03-15 00:00:00";13119
"2013-03-16 00:00:00";9622
"2013-03-17 00:00:00";9043
"2013-03-18 00:00:00";10510
"2013-03-19 00:00:00";10889
"2013-03-20 00:00:00";11247
"2013-03-21 00:00:00";11694
"2013-03-22 00:00:00";10556
"2013-03-23 00:00:00";9378
"2013-03-24 00:00:00";10184
"2013-03-25 00:00:00";11199
"2013-03-26 00:00:00";11320
"2013-03-27 00:00:00";9167
"2013-03-28 00:00:00";8071
"2013-03-29 00:00:00";6932
"2013-03-30 00:00:00";5071
"2013-03-31 00:00:00";5366
"2013-04-01 00:00:00";9043
"2013-04-02 00:00:00";11553
"2013-04-03 00:00:00";10936
"2013-04-04 00:00:00";10055
"2013-04-05 00:00:00";11253
"2013-04-06 00:00:00";8762
"2013-04-07 00:00:00";8589
"2013-04-08 00:00:00";10279
"2013-04-09 00:00:00";10096
"2013-04-10 00:00:00";10103
"2013-04-11 00:00:00";9860
"2013-04-12 00:00:00";9215
"2013-04-13 00:00:00";7448
"2013-04-14 00:00:00";8444
"2013-04-15 00:00:00";9148
"2013-04-16 00:00:00";9521
"2013-04-17 00:00:00";10088
"2013-04-18 00:00:00";10520
"2013-04-19 00:00:00";9161
"2013-04-20 00:00:00";6822
"2013-04-21 00:00:00";8582
"2013-04-22 00:00:00";10577
"2013-04-23 00:00:00";10202
"2013-04-24 00:00:00";11513
"2013-04-25 00:00:00";9764
"2013-04-26 00:00:00";9022
"2013-04-27 00:00:00";7508
"2013-04-28 00:00:00";8933
"2013-04-29 00:00:00";11186
"2013-04-30 00:00:00";10814
"2013-05-01 00:00:00";10475
"2013-05-02 00:00:00";14227
"2013-05-03 00:00:00";8987
"2013-05-04 00:00:00";7026
"2013-05-05 00:00:00";6809
"2013-05-06 00:00:00";9881
"2013-05-07 00:00:00";10322
"2013-05-08 00:00:00";9545
"2013-05-09 00:00:00";9786
"2013-05-10 00:00:00";8563
"2013-05-11 00:00:00";7014
"2013-05-12 00:00:00";7847
"2013-05-13 00:00:00";9701
"2013-05-14 00:00:00";9531
"2013-05-15 00:00:00";11003
"2013-05-16 00:00:00";9718
"2013-05-17 00:00:00";9210
"2013-05-18 00:00:00";6614
"2013-05-19 00:00:00";7407
"2013-05-20 00:00:00";7605
"2013-05-21 00:00:00";9923
"2013-05-22 00:00:00";10418
"2013-05-23 00:00:00";9901
"2013-05-24 00:00:00";8671
"2013-05-25 00:00:00";7011
"2013-05-26 00:00:00";6783
"2013-05-27 00:00:00";8449
"2013-05-28 00:00:00";9291
"2013-05-29 00:00:00";10263
"2013-05-30 00:00:00";8776
"2013-05-31 00:00:00";8080
"2013-06-01 00:00:00";6316
"2013-06-02 00:00:00";7189
"2013-06-03 00:00:00";7725
"2013-06-04 00:00:00";7529
"2013-06-05 00:00:00";8532
"2013-06-06 00:00:00";8029
"2013-06-07 00:00:00";8036
"2013-06-08 00:00:00";6131
"2013-06-09 00:00:00";6184
"2013-06-10 00:00:00";11076
"2013-06-11 00:00:00";11884
"2013-06-12 00:00:00";8925
"2013-06-13 00:00:00";6952
"2013-06-14 00:00:00";7898
"2013-06-15 00:00:00";7230
"2013-06-16 00:00:00";7631
"2013-06-17 00:00:00";9929
"2013-06-18 00:00:00";14167
"2013-06-19 00:00:00";9325
"2013-06-20 00:00:00";8950
"2013-06-21 00:00:00";8249
"2013-06-22 00:00:00";14028
"2013-06-23 00:00:00";7557
"2013-06-24 00:00:00";8873
"2013-06-25 00:00:00";8451
"2013-06-26 00:00:00";8267
"2013-06-27 00:00:00";7928
"2013-06-28 00:00:00";6956
"2013-06-29 00:00:00";13065
"2013-06-30 00:00:00";6424
"2013-07-01 00:00:00";7544
"2013-07-02 00:00:00";7876
"2013-07-03 00:00:00";6455
"2013-07-04 00:00:00";6470
"2013-07-05 00:00:00";6732
"2013-07-06 00:00:00";5668
"2013-07-07 00:00:00";5783
"2013-07-08 00:00:00";6883
"2013-07-09 00:00:00";8256
"2013-07-10 00:00:00";7691
"2013-07-11 00:00:00";7486
"2013-07-12 00:00:00";6564
"2013-07-13 00:00:00";5850
"2013-07-14 00:00:00";5488
"2013-07-15 00:00:00";7675
"2013-07-16 00:00:00";7805
"2013-07-17 00:00:00";7652
"2013-07-18 00:00:00";7526
"2013-07-19 00:00:00";6818
"2013-07-20 00:00:00";5651
"2013-07-21 00:00:00";5823
"2013-07-22 00:00:00";7562
"2013-07-23 00:00:00";5414
"2013-07-24 00:00:00";2917
"2013-07-25 00:00:00";6804
"2013-07-26 00:00:00";6196
"2013-07-27 00:00:00";4977
"2013-07-28 00:00:00";5337
"2013-07-29 00:00:00";6624
"2013-07-30 00:00:00";6449
"2013-07-31 00:00:00";6448
"2013-08-01 00:00:00";6676
"2013-08-02 00:00:00";5872
"2013-08-03 00:00:00";5821
"2013-08-04 00:00:00";5664
"2013-08-05 00:00:00";6980
"2013-08-06 00:00:00";6694
"2013-08-07 00:00:00";7249
"2013-08-08 00:00:00";7271
"2013-08-09 00:00:00";6634
"2013-08-10 00:00:00";5937
"2013-08-11 00:00:00";5953
"2013-08-12 00:00:00";8424
"2013-08-13 00:00:00";8094
"2013-08-14 00:00:00";8010
"2013-08-15 00:00:00";6798
"2013-08-16 00:00:00";7198
"2013-08-17 00:00:00";5710
"2013-08-18 00:00:00";5483
"2013-08-19 00:00:00";7188
"2013-08-20 00:00:00";6629
"2013-08-21 00:00:00";7052
"2013-08-22 00:00:00";6482
"2013-08-23 00:00:00";6851
"2013-08-24 00:00:00";5725
"2013-08-25 00:00:00";6137
"2013-08-26 00:00:00";7201
"2013-08-27 00:00:00";7548
"2013-08-28 00:00:00";7552
"2013-08-29 00:00:00";7537
"2013-08-30 00:00:00";6895
"2013-08-31 00:00:00";5296
"2013-09-01 00:00:00";6395
"2013-09-02 00:00:00";9318
"2013-09-03 00:00:00";8081
"2013-09-04 00:00:00";8437
"2013-09-05 00:00:00";7554
"2013-09-06 00:00:00";8178
"2013-09-07 00:00:00";6305
"2013-09-08 00:00:00";7061
"2013-09-09 00:00:00";9931
"2013-09-10 00:00:00";26887
"2013-09-11 00:00:00";25545
"2013-09-12 00:00:00";16419
"2013-09-13 00:00:00";14794
"2013-09-14 00:00:00";10460
"2013-09-15 00:00:00";9540
"2013-09-16 00:00:00";10690
"2013-09-17 00:00:00";9320
"2013-09-18 00:00:00";12581
"2013-09-19 00:00:00";13793
"2013-09-20 00:00:00";16634
"2013-09-21 00:00:00";11675
"2013-09-22 00:00:00";11634
"2013-09-23 00:00:00";12343
"2013-09-24 00:00:00";12551
"2013-09-25 00:00:00";10384
"2013-09-26 00:00:00";9086
"2013-09-27 00:00:00";9163
"2013-09-28 00:00:00";7071
"2013-09-29 00:00:00";8054
"2013-09-30 00:00:00";9886
"2013-10-01 00:00:00";9266
"2013-10-02 00:00:00";7866
"2013-10-03 00:00:00";8109
"2013-10-04 00:00:00";8565
"2013-10-05 00:00:00";6553
"2013-10-06 00:00:00";7282
"2013-10-07 00:00:00";8621
"2013-10-08 00:00:00";8202
"2013-10-09 00:00:00";8423
"2013-10-10 00:00:00";7923
"2013-10-11 00:00:00";7121
"2013-10-12 00:00:00";5525
"2013-10-13 00:00:00";6095
"2013-10-14 00:00:00";7143
"2013-10-15 00:00:00";7638
"2013-10-16 00:00:00";7100
"2013-10-17 00:00:00";6559
"2013-10-18 00:00:00";7214
"2013-10-19 00:00:00";5612
"2013-10-20 00:00:00";5769
"2013-10-21 00:00:00";7675
"2013-10-22 00:00:00";8478
"2013-10-23 00:00:00";8759
"2013-10-24 00:00:00";7696
"2013-10-25 00:00:00";7285
"2013-10-26 00:00:00";5186
"2013-10-27 00:00:00";5463
"2013-10-28 00:00:00";6797
"2013-10-29 00:00:00";7257
"2013-10-30 00:00:00";7213
"2013-10-31 00:00:00";6428
"2013-11-01 00:00:00";6321
"2013-11-02 00:00:00";6001
"2013-11-03 00:00:00";5203
"2013-11-04 00:00:00";7150
"2013-11-05 00:00:00";6750
"2013-11-06 00:00:00";6684
"2013-11-07 00:00:00";6781
"2013-11-08 00:00:00";6344
"2013-11-09 00:00:00";4819
"2013-11-10 00:00:00";5693
"2013-11-11 00:00:00";6849
"2013-11-12 00:00:00";7489
"2013-11-13 00:00:00";7557
"2013-11-14 00:00:00";7835
"2013-11-15 00:00:00";7418
"2013-11-16 00:00:00";6477
"2013-11-17 00:00:00";5861
"2013-11-18 00:00:00";7935
"2013-11-19 00:00:00";7189
"2013-11-20 00:00:00";7598
"2013-11-21 00:00:00";7454
"2013-11-22 00:00:00";6878
"2013-11-23 00:00:00";5165
"2013-11-24 00:00:00";5159
"2013-11-25 00:00:00";6903
"2013-11-26 00:00:00";6677
"2013-11-27 00:00:00";6406
"2013-11-28 00:00:00";5730
"2013-11-29 00:00:00";5629
"2013-11-30 00:00:00";5208
"2013-12-01 00:00:00";5590
"2013-12-02 00:00:00";6995
"2013-12-03 00:00:00";6639
"2013-12-04 00:00:00";7474
"2013-12-05 00:00:00";6929
"2013-12-06 00:00:00";6614
"2013-12-07 00:00:00";5874
"2013-12-08 00:00:00";5582
"2013-12-09 00:00:00";6960
"2013-12-10 00:00:00";7163
"2013-12-11 00:00:00";6959
"2013-12-12 00:00:00";6230
"2013-12-13 00:00:00";5917
"2013-12-14 00:00:00";4507
"2013-12-15 00:00:00";4776
"2013-12-16 00:00:00";6180
"2013-12-17 00:00:00";6181
"2013-12-18 00:00:00";6664
"2013-12-19 00:00:00";6171
"2013-12-20 00:00:00";5695
"2013-12-21 00:00:00";4557
"2013-12-22 00:00:00";6318
"2013-12-23 00:00:00";5633
"2013-12-24 00:00:00";4445
"2013-12-25 00:00:00";4792
"2013-12-26 00:00:00";5481
"2013-12-27 00:00:00";5146
"2013-12-28 00:00:00";5030
"2013-12-29 00:00:00";4795
"2013-12-30 00:00:00";4762
"2013-12-31 00:00:00";4853
"2014-01-01 00:00:00";4127
"2014-01-02 00:00:00";4905
"2014-01-03 00:00:00";5612
"2014-01-04 00:00:00";4801
"2014-01-05 00:00:00";932
"2014-01-06 00:00:00";2257
"2014-01-07 00:00:00";6783
"2014-01-08 00:00:00";6175
"2014-01-09 00:00:00";8384
"2014-01-10 00:00:00";8027
"2014-01-11 00:00:00";5732
"2014-01-12 00:00:00";5045
"2014-01-13 00:00:00";6770
"2014-01-14 00:00:00";6831
"2014-01-15 00:00:00";6900
"2014-01-16 00:00:00";8630
"2014-01-17 00:00:00";5966
"2014-01-18 00:00:00";4907
"2014-01-19 00:00:00";4704
"2014-01-20 00:00:00";6802
"2014-01-21 00:00:00";6890
"2014-01-22 00:00:00";6556
"2014-01-23 00:00:00";6534
"2014-01-24 00:00:00";6546
"2014-01-25 00:00:00";5728
"2014-01-26 00:00:00";5302
"2014-01-27 00:00:00";6277
"2014-01-28 00:00:00";6988
"2014-01-29 00:00:00";6446
"2014-01-30 00:00:00";6773
"2014-01-31 00:00:00";5466
"2014-02-01 00:00:00";5013
"2014-02-02 00:00:00";4410
"2014-02-03 00:00:00";6262
"2014-02-04 00:00:00";7451
"2014-02-05 00:00:00";7347
"2014-02-06 00:00:00";6689
"2014-02-07 00:00:00";5681
"2014-02-08 00:00:00";5536
"2014-02-09 00:00:00";5171
"2014-02-10 00:00:00";6452
"2014-02-11 00:00:00";6103
"2014-02-12 00:00:00";6817
"2014-02-13 00:00:00";6782
"2014-02-14 00:00:00";6519
"2014-02-15 00:00:00";5078
"2014-02-16 00:00:00";4585
"2014-02-17 00:00:00";6085
"2014-02-18 00:00:00";6127
"2014-02-19 00:00:00";7289
"2014-02-20 00:00:00";6333
"2014-02-21 00:00:00";6389
"2014-02-22 00:00:00";4978
"2014-02-23 00:00:00";5047
"2014-02-24 00:00:00";7146
"2014-02-25 00:00:00";7771
"2014-02-26 00:00:00";7019
"2014-02-27 00:00:00";6518
"2014-02-28 00:00:00";6059
"2014-03-01 00:00:00";4962
"2014-03-02 00:00:00";5086
"2014-03-03 00:00:00";7854
"2014-03-04 00:00:00";9279
"2014-03-05 00:00:00";8929
"2014-03-06 00:00:00";8182
"2014-03-07 00:00:00";8179
"2014-03-08 00:00:00";6911
"2014-03-09 00:00:00";8335
"2014-03-10 00:00:00";11195
"2014-03-11 00:00:00";10838
"2014-03-12 00:00:00";8734
"2014-03-13 00:00:00";7092
"2014-03-14 00:00:00";6970
"2014-03-15 00:00:00";5907
"2014-03-16 00:00:00";8379
"2014-03-17 00:00:00";10426
"2014-03-18 00:00:00";11543
"2014-03-19 00:00:00";10852
"2014-03-20 00:00:00";10308
"2014-03-21 00:00:00";8777
"2014-03-22 00:00:00";5356
"2014-03-23 00:00:00";5249
"2014-03-24 00:00:00";6733
"2014-03-25 00:00:00";6568
"2014-03-26 00:00:00";6382
"2014-03-27 00:00:00";7017
"2014-03-28 00:00:00";5863
"2014-03-29 00:00:00";4657
"2014-03-30 00:00:00";5075
"2014-03-31 00:00:00";7212
"2014-04-01 00:00:00";6477
"2014-04-02 00:00:00";6630
"2014-04-03 00:00:00";6883
"2014-04-04 00:00:00";5587
"2014-04-05 00:00:00";3840
"2014-04-06 00:00:00";4863
"2014-04-07 00:00:00";6111
"2014-04-08 00:00:00";7170
"2014-04-09 00:00:00";6681
"2014-04-10 00:00:00";7573
"2014-04-11 00:00:00";7150
"2014-04-12 00:00:00";6839
"2014-04-13 00:00:00";7789
"2014-04-14 00:00:00";9089
"2014-04-15 00:00:00";9101
"2014-04-16 00:00:00";9095
"2014-04-17 00:00:00";8959
"2014-04-18 00:00:00";7356
"2014-04-19 00:00:00";5691
"2014-04-20 00:00:00";5966
"2014-04-21 00:00:00";7154
"2014-04-22 00:00:00";7872
"2014-04-23 00:00:00";8047
"2014-04-24 00:00:00";7986
"2014-04-25 00:00:00";7246
"2014-04-26 00:00:00";5767
"2014-04-27 00:00:00";6167
"2014-04-28 00:00:00";7442
"2014-04-29 00:00:00";8430
"2014-04-30 00:00:00";7772
"2014-05-01 00:00:00";6467
"2014-05-02 00:00:00";5821
"2014-05-03 00:00:00";3995
"2014-05-04 00:00:00";4628
"2014-05-05 00:00:00";5593
"2014-05-06 00:00:00";6333
"2014-05-07 00:00:00";5969
"2014-05-08 00:00:00";6066
"2014-05-09 00:00:00";7637
"2014-05-10 00:00:00";4975
"2014-05-11 00:00:00";7029
"2014-05-12 00:00:00";10725
"2014-05-13 00:00:00";11522
"2014-05-14 00:00:00";9963
"2014-05-15 00:00:00";9978
"2014-05-16 00:00:00";9371
"2014-05-17 00:00:00";8502
"2014-05-18 00:00:00";7980
"2014-05-19 00:00:00";9806
"2014-05-20 00:00:00";9701
"2014-05-21 00:00:00";10624
"2014-05-22 00:00:00";9147
"2014-05-23 00:00:00";8123
"2014-05-24 00:00:00";7962
"2014-05-25 00:00:00";6958
"2014-05-26 00:00:00";8518
"2014-05-27 00:00:00";9190
"2014-05-28 00:00:00";9040
"2014-05-29 00:00:00";7625
"2014-05-30 00:00:00";7153
"2014-05-31 00:00:00";5973
"2014-06-01 00:00:00";6624
"2014-06-02 00:00:00";9577
"2014-06-03 00:00:00";9669
"2014-06-04 00:00:00";8909
"2014-06-05 00:00:00";8170
"2014-06-06 00:00:00";7984
"2014-06-07 00:00:00";6949
"2014-06-08 00:00:00";7588
"2014-06-09 00:00:00";8444
"2014-06-10 00:00:00";8461
"2014-06-11 00:00:00";8400
"2014-06-12 00:00:00";7852
"2014-06-13 00:00:00";4718
"2014-06-14 00:00:00";5864
"2014-06-15 00:00:00";3700
"2014-06-16 00:00:00";4801
"2014-06-17 00:00:00";5630
"2014-06-18 00:00:00";10027
"2014-06-19 00:00:00";9570
"2014-06-20 00:00:00";8652
"2014-06-21 00:00:00";7380
"2014-06-22 00:00:00";8128
"2014-06-23 00:00:00";7798
"2014-06-24 00:00:00";6053
"2014-06-25 00:00:00";5937
"2014-06-26 00:00:00";5858
"2014-06-27 00:00:00";5649
"2014-06-28 00:00:00";7261
"2014-06-29 00:00:00";6097
"2014-06-30 00:00:00";5683
"2014-07-01 00:00:00";6098
"2014-07-02 00:00:00";6088
"2014-07-03 00:00:00";6842
"2014-07-04 00:00:00";5760
"2014-07-05 00:00:00";5100
"2014-07-06 00:00:00";5248
"2014-07-07 00:00:00";6322
"2014-07-08 00:00:00";6988
"2014-07-09 00:00:00";6760
"2014-07-10 00:00:00";6790
"2014-07-11 00:00:00";6347
"2014-07-12 00:00:00";5566
"2014-07-13 00:00:00";5569
"2014-07-14 00:00:00";6799
"2014-07-15 00:00:00";7688
"2014-07-16 00:00:00";6872
"2014-07-17 00:00:00";6705
"2014-07-18 00:00:00";6419
"2014-07-19 00:00:00";5216
"2014-07-20 00:00:00";5735
"2014-07-21 00:00:00";6593
"2014-07-22 00:00:00";7475
"2014-07-23 00:00:00";7046
"2014-07-24 00:00:00";6619
"2014-07-25 00:00:00";7069
"2014-07-26 00:00:00";6291
"2014-07-27 00:00:00";6176
"2014-07-28 00:00:00";6966
"2014-07-29 00:00:00";16528
"2014-07-30 00:00:00";17443
"2014-07-31 00:00:00";8944
"2014-08-01 00:00:00";9273
"2014-08-02 00:00:00";10121
"2014-08-03 00:00:00";11114
"2014-08-04 00:00:00";11688
"2014-08-05 00:00:00";12657
"2014-08-06 00:00:00";12711
"2014-08-07 00:00:00";10892
"2014-08-08 00:00:00";9810
"2014-08-09 00:00:00";10021
"2014-08-10 00:00:00";8231
"2014-08-11 00:00:00";9182
"2014-08-12 00:00:00";10458
"2014-08-13 00:00:00";11702
"2014-08-14 00:00:00";12450
"2014-08-15 00:00:00";11993
"2014-08-16 00:00:00";11748
"2014-08-17 00:00:00";12016
"2014-08-18 00:00:00";12238
"2014-08-19 00:00:00";12995
"2014-08-20 00:00:00";13186
"2014-08-21 00:00:00";12866
"2014-08-22 00:00:00";13049
"2014-08-23 00:00:00";10971
"2014-08-24 00:00:00";9485
"2014-08-25 00:00:00";12012
"2014-08-26 00:00:00";11210
"2014-08-27 00:00:00";9726
"2014-08-28 00:00:00";8840
"2014-08-29 00:00:00";11923
"2014-08-30 00:00:00";11500
"2014-08-31 00:00:00";10977
"2014-09-01 00:00:00";13342
"2014-09-02 00:00:00";13854
"2014-09-03 00:00:00";14469
"2014-09-04 00:00:00";15230
"2014-09-05 00:00:00";14391
"2014-09-06 00:00:00";12314
"2014-09-07 00:00:00";14616
"2014-09-08 00:00:00";17767
"2014-09-09 00:00:00";39308
"2014-09-10 00:00:00";29772
"2014-09-11 00:00:00";17408
"2014-09-12 00:00:00";16438
"2014-09-13 00:00:00";11554
"2014-09-14 00:00:00";11271
"2014-09-15 00:00:00";13422
"2014-09-16 00:00:00";13119
"2014-09-17 00:00:00";50271
"2014-09-18 00:00:00";64691
"2014-09-19 00:00:00";17476
"2014-09-20 00:00:00";17930
"2014-09-21 00:00:00";14132
"2014-09-22 00:00:00";14630
"2014-09-23 00:00:00";14365
"2014-09-24 00:00:00";10635
"2014-09-25 00:00:00";16163
"2014-09-26 00:00:00";15378
"2014-09-27 00:00:00";11652
"2014-09-28 00:00:00";8513
