"DateTime";"Microsoft[en]"
"2008-01-01 00:00:00";3921
"2008-01-02 00:00:00";5519
"2008-01-03 00:00:00";6262
"2008-01-04 00:00:00";6195
"2008-01-05 00:00:00";4922
"2008-01-06 00:00:00";5462
"2008-01-07 00:00:00";7450
"2008-01-08 00:00:00";8592
"2008-01-09 00:00:00";8148
"2008-01-10 00:00:00";8126
"2008-01-11 00:00:00";7080
"2008-01-12 00:00:00";5165
"2008-01-13 00:00:00";5632
"2008-01-14 00:00:00";7498
"2008-01-15 00:00:00";7436
"2008-01-16 00:00:00";7854
"2008-01-17 00:00:00";7489
"2008-01-18 00:00:00";6630
"2008-01-19 00:00:00";5186
"2008-01-20 00:00:00";5106
"2008-01-21 00:00:00";6446
"2008-01-22 00:00:00";7633
"2008-01-23 00:00:00";6961
"2008-01-24 00:00:00";7678
"2008-01-25 00:00:00";7346
"2008-01-26 00:00:00";5144
"2008-01-27 00:00:00";5182
"2008-01-28 00:00:00";7188
"2008-01-29 00:00:00";7323
"2008-01-30 00:00:00";7365
"2008-01-31 00:00:00";7164
"2008-02-01 00:00:00";12010
"2008-02-02 00:00:00";8858
"2008-02-03 00:00:00";7211
"2008-02-04 00:00:00";9986
"2008-02-05 00:00:00";9721
"2008-02-06 00:00:00";8230
"2008-02-07 00:00:00";8340
"2008-02-08 00:00:00";7882
"2008-02-09 00:00:00";5869
"2008-02-10 00:00:00";6451
"2008-02-11 00:00:00";8489
"2008-02-12 00:00:00";9027
"2008-02-13 00:00:00";7843
"2008-02-14 00:00:00";7486
"2008-02-15 00:00:00";7299
"2008-02-16 00:00:00";5452
"2008-02-17 00:00:00";5618
"2008-02-18 00:00:00";6953
"2008-02-19 00:00:00";8463
"2008-02-20 00:00:00";8486
"2008-02-21 00:00:00";8249
"2008-02-22 00:00:00";7581
"2008-02-23 00:00:00";5671
"2008-02-24 00:00:00";6300
"2008-02-25 00:00:00";8453
"2008-02-26 00:00:00";8387
"2008-02-27 00:00:00";9331
"2008-02-28 00:00:00";8795
"2008-02-29 00:00:00";7883
"2008-03-01 00:00:00";8048
"2008-03-02 00:00:00";7947
"2008-03-03 00:00:00";7146
"2008-03-04 00:00:00";4874
"2008-03-05 00:00:00";11059
"2008-03-06 00:00:00";9774
"2008-03-07 00:00:00";8149
"2008-03-08 00:00:00";5827
"2008-03-09 00:00:00";7419
"2008-03-10 00:00:00";8487
"2008-03-11 00:00:00";7589
"2008-03-12 00:00:00";9510
"2008-03-13 00:00:00";11102
"2008-03-14 00:00:00";10214
"2008-03-15 00:00:00";7531
"2008-03-16 00:00:00";9197
"2008-03-17 00:00:00";9638
"2008-03-18 00:00:00";8782
"2008-03-19 00:00:00";9178
"2008-03-20 00:00:00";8031
"2008-03-21 00:00:00";5715
"2008-03-22 00:00:00";5399
"2008-03-23 00:00:00";6201
"2008-03-24 00:00:00";8255
"2008-03-25 00:00:00";8879
"2008-03-26 00:00:00";8295
"2008-03-27 00:00:00";7669
"2008-03-28 00:00:00";7736
"2008-03-29 00:00:00";7681
"2008-03-30 00:00:00";6890
"2008-03-31 00:00:00";8002
"2008-04-01 00:00:00";8844
"2008-04-02 00:00:00";7776
"2008-04-03 00:00:00";9138
"2008-04-04 00:00:00";8952
"2008-04-05 00:00:00";7390
"2008-04-06 00:00:00";7646
"2008-04-07 00:00:00";9617
"2008-04-08 00:00:00";8892
"2008-04-09 00:00:00";7955
"2008-04-10 00:00:00";7262
"2008-04-11 00:00:00";6741
"2008-04-12 00:00:00";4995
"2008-04-13 00:00:00";5701
"2008-04-14 00:00:00";7850
"2008-04-15 00:00:00";8808
"2008-04-16 00:00:00";7722
"2008-04-17 00:00:00";7534
"2008-04-18 00:00:00";6532
"2008-04-19 00:00:00";5026
"2008-04-20 00:00:00";5463
"2008-04-21 00:00:00";7854
"2008-04-22 00:00:00";8028
"2008-04-23 00:00:00";6529
"2008-04-24 00:00:00";7936
"2008-04-25 00:00:00";7255
"2008-04-26 00:00:00";5751
"2008-04-27 00:00:00";6459
"2008-04-28 00:00:00";8986
"2008-04-29 00:00:00";9472
"2008-04-30 00:00:00";9127
"2008-05-01 00:00:00";8913
"2008-05-02 00:00:00";8367
"2008-05-03 00:00:00";7715
"2008-05-04 00:00:00";9476
"2008-05-05 00:00:00";9734
"2008-05-06 00:00:00";9961
"2008-05-07 00:00:00";9290
"2008-05-08 00:00:00";8827
"2008-05-09 00:00:00";17754
"2008-05-10 00:00:00";13881
"2008-05-11 00:00:00";12925
"2008-05-12 00:00:00";24188
"2008-05-13 00:00:00";24495
"2008-05-14 00:00:00";12666
"2008-05-15 00:00:00";12759
"2008-05-16 00:00:00";14497
"2008-05-17 00:00:00";22999
"2008-05-18 00:00:00";25061
"2008-05-19 00:00:00";25490
"2008-05-20 00:00:00";28098
"2008-05-21 00:00:00";26107
"2008-05-22 00:00:00";26964
"2008-05-23 00:00:00";19218
"2008-05-24 00:00:00";14333
"2008-05-25 00:00:00";15916
"2008-05-26 00:00:00";16579
"2008-05-27 00:00:00";19751
"2008-05-28 00:00:00";20173
"2008-05-29 00:00:00";15736
"2008-05-30 00:00:00";9356
"2008-05-31 00:00:00";8174
"2008-06-01 00:00:00";8744
"2008-06-02 00:00:00";13264
"2008-06-03 00:00:00";10730
"2008-06-04 00:00:00";13107
"2008-06-05 00:00:00";17186
"2008-06-06 00:00:00";9671
"2008-06-07 00:00:00";7762
"2008-06-08 00:00:00";7403
"2008-06-09 00:00:00";9468
"2008-06-10 00:00:00";10653
"2008-06-11 00:00:00";11133
"2008-06-12 00:00:00";10539
"2008-06-13 00:00:00";10162
"2008-06-14 00:00:00";8561
"2008-06-15 00:00:00";9024
"2008-06-16 00:00:00";11007
"2008-06-17 00:00:00";11364
"2008-06-18 00:00:00";11266
"2008-06-19 00:00:00";11056
"2008-06-20 00:00:00";12668
"2008-06-21 00:00:00";11399
"2008-06-22 00:00:00";13731
"2008-06-23 00:00:00";19623
"2008-06-24 00:00:00";16506
"2008-06-25 00:00:00";16403
"2008-06-26 00:00:00";14672
"2008-06-27 00:00:00";18602
"2008-06-28 00:00:00";12930
"2008-06-29 00:00:00";12002
"2008-06-30 00:00:00";15794
"2008-07-01 00:00:00";14936
"2008-07-02 00:00:00";16022
"2008-07-03 00:00:00";17298
"2008-07-04 00:00:00";17155
"2008-07-05 00:00:00";11257
"2008-07-06 00:00:00";8086
"2008-07-07 00:00:00";10559
"2008-07-08 00:00:00";8275
"2008-07-09 00:00:00";7383
"2008-07-10 00:00:00";6893
"2008-07-11 00:00:00";7551
"2008-07-12 00:00:00";4816
"2008-07-13 00:00:00";4846
"2008-07-14 00:00:00";7740
"2008-07-15 00:00:00";10842
"2008-07-16 00:00:00";12550
"2008-07-17 00:00:00";10932
"2008-07-18 00:00:00";7694
"2008-07-19 00:00:00";4508
"2008-07-20 00:00:00";5221
"2008-07-21 00:00:00";9484
"2008-07-22 00:00:00";7768
"2008-07-23 00:00:00";8092
"2008-07-24 00:00:00";6756
"2008-07-25 00:00:00";8292
"2008-07-26 00:00:00";4946
"2008-07-27 00:00:00";4732
"2008-07-28 00:00:00";6532
"2008-07-29 00:00:00";6307
"2008-07-30 00:00:00";5934
"2008-07-31 00:00:00";6934
"2008-08-01 00:00:00";7119
"2008-08-02 00:00:00";5371
"2008-08-03 00:00:00";7067
"2008-08-04 00:00:00";9637
"2008-08-05 00:00:00";13942
"2008-08-06 00:00:00";9776
"2008-08-07 00:00:00";6128
"2008-08-08 00:00:00";7909
"2008-08-09 00:00:00";6395
"2008-08-10 00:00:00";6973
"2008-08-11 00:00:00";6043
"2008-08-12 00:00:00";6883
"2008-08-13 00:00:00";7865
"2008-08-14 00:00:00";6565
"2008-08-15 00:00:00";4426
"2008-08-16 00:00:00";4498
"2008-08-17 00:00:00";3719
"2008-08-18 00:00:00";6109
"2008-08-19 00:00:00";7912
"2008-08-20 00:00:00";8979
"2008-08-21 00:00:00";11645
"2008-08-22 00:00:00";12616
"2008-08-23 00:00:00";12921
"2008-08-24 00:00:00";12689
"2008-08-25 00:00:00";14829
"2008-08-26 00:00:00";14661
"2008-08-27 00:00:00";16172
"2008-08-28 00:00:00";15803
"2008-08-29 00:00:00";14500
"2008-08-30 00:00:00";13372
"2008-08-31 00:00:00";13424
"2008-09-01 00:00:00";13798
"2008-09-02 00:00:00";13854
"2008-09-03 00:00:00";15874
"2008-09-04 00:00:00";15681
"2008-09-05 00:00:00";15404
"2008-09-06 00:00:00";13601
"2008-09-07 00:00:00";13318
"2008-09-08 00:00:00";15905
"2008-09-09 00:00:00";15413
"2008-09-10 00:00:00";14681
"2008-09-11 00:00:00";16398
"2008-09-12 00:00:00";11090
"2008-09-13 00:00:00";5377
"2008-09-14 00:00:00";5632
"2008-09-15 00:00:00";8320
"2008-09-16 00:00:00";8462
"2008-09-17 00:00:00";8082
"2008-09-18 00:00:00";8575
"2008-09-19 00:00:00";7037
"2008-09-20 00:00:00";5029
"2008-09-21 00:00:00";5395
"2008-09-22 00:00:00";8432
"2008-09-23 00:00:00";8557
"2008-09-24 00:00:00";8402
"2008-09-25 00:00:00";8657
"2008-09-26 00:00:00";7291
"2008-09-27 00:00:00";4711
"2008-09-28 00:00:00";5727
"2008-09-29 00:00:00";8425
"2008-09-30 00:00:00";126916
"2008-10-01 00:00:00";7943
"2008-10-02 00:00:00";7676
"2008-10-03 00:00:00";7230
"2008-10-04 00:00:00";5039
"2008-10-05 00:00:00";5461
"2008-10-06 00:00:00";9587
"2008-10-07 00:00:00";9014
"2008-10-08 00:00:00";8129
"2008-10-09 00:00:00";7826
"2008-10-10 00:00:00";7304
"2008-10-11 00:00:00";4654
"2008-10-12 00:00:00";5164
"2008-10-13 00:00:00";7581
"2008-10-14 00:00:00";8345
"2008-10-15 00:00:00";14509
"2008-10-16 00:00:00";15253
"2008-10-17 00:00:00";15109
"2008-10-18 00:00:00";9281
"2008-10-19 00:00:00";6249
"2008-10-20 00:00:00";8367
"2008-10-21 00:00:00";3120
"2008-10-22 00:00:00";3599
"2008-10-23 00:00:00";6328
"2008-10-24 00:00:00";7080
"2008-10-25 00:00:00";5449
"2008-10-26 00:00:00";6744
"2008-10-27 00:00:00";7358
"2008-10-28 00:00:00";7759
"2008-10-29 00:00:00";8562
"2008-10-30 00:00:00";9399
"2008-10-31 00:00:00";13050
"2008-11-01 00:00:00";7151
"2008-11-02 00:00:00";6106
"2008-11-03 00:00:00";6920
"2008-11-04 00:00:00";6847
"2008-11-05 00:00:00";7372
"2008-11-06 00:00:00";7423
"2008-11-07 00:00:00";9725
"2008-11-08 00:00:00";7711
"2008-11-09 00:00:00";6040
"2008-11-10 00:00:00";7541
"2008-11-11 00:00:00";7625
"2008-11-12 00:00:00";7569
"2008-11-13 00:00:00";13322
"2008-11-14 00:00:00";14257
"2008-11-15 00:00:00";13981
"2008-11-16 00:00:00";14146
"2008-11-17 00:00:00";15772
"2008-11-18 00:00:00";15403
"2008-11-19 00:00:00";13933
"2008-11-20 00:00:00";11455
"2008-11-21 00:00:00";13648
"2008-11-22 00:00:00";11473
"2008-11-23 00:00:00";10561
"2008-11-24 00:00:00";13516
"2008-11-25 00:00:00";12675
"2008-11-26 00:00:00";12907
"2008-11-27 00:00:00";12352
"2008-11-28 00:00:00";11757
"2008-11-29 00:00:00";10966
"2008-11-30 00:00:00";12018
"2008-12-01 00:00:00";13434
"2008-12-02 00:00:00";14201
"2008-12-03 00:00:00";13705
"2008-12-04 00:00:00";14626
"2008-12-05 00:00:00";13072
"2008-12-06 00:00:00";11465
"2008-12-07 00:00:00";11114
"2008-12-08 00:00:00";12521
"2008-12-09 00:00:00";12793
"2008-12-10 00:00:00";13317
"2008-12-11 00:00:00";11603
"2008-12-12 00:00:00";11584
"2008-12-13 00:00:00";9595
"2008-12-14 00:00:00";11531
"2008-12-15 00:00:00";11790
"2008-12-16 00:00:00";10570
"2008-12-17 00:00:00";12989
"2008-12-18 00:00:00";12957
"2008-12-19 00:00:00";10521
"2008-12-20 00:00:00";10237
"2008-12-21 00:00:00";10753
"2008-12-22 00:00:00";11277
"2008-12-23 00:00:00";11697
"2008-12-24 00:00:00";10266
"2008-12-25 00:00:00";9007
"2008-12-26 00:00:00";10237
"2008-12-27 00:00:00";10234
"2008-12-28 00:00:00";10354
"2008-12-29 00:00:00";10814
"2008-12-30 00:00:00";11267
"2008-12-31 00:00:00";10539
"2009-01-01 00:00:00";8054
"2009-01-02 00:00:00";11154
"2009-01-03 00:00:00";11078
"2009-01-04 00:00:00";10664
"2009-01-05 00:00:00";11559
"2009-01-06 00:00:00";9872
"2009-01-07 00:00:00";12257
"2009-01-08 00:00:00";14108
"2009-01-09 00:00:00";12992
"2009-01-10 00:00:00";9673
"2009-01-11 00:00:00";12351
"2009-01-12 00:00:00";13709
"2009-01-13 00:00:00";13397
"2009-01-14 00:00:00";13410
"2009-01-15 00:00:00";14737
"2009-01-16 00:00:00";12997
"2009-01-17 00:00:00";11596
"2009-01-18 00:00:00";12029
"2009-01-19 00:00:00";13951
"2009-01-20 00:00:00";14004
"2009-01-21 00:00:00";13965
"2009-01-22 00:00:00";17664
"2009-01-23 00:00:00";15562
"2009-01-24 00:00:00";13672
"2009-01-25 00:00:00";13286
"2009-01-26 00:00:00";14968
"2009-01-27 00:00:00";15283
"2009-01-28 00:00:00";14466
"2009-01-29 00:00:00";13843
"2009-01-30 00:00:00";13611
"2009-01-31 00:00:00";11666
"2009-02-01 00:00:00";11550
"2009-02-02 00:00:00";13184
"2009-02-03 00:00:00";12998
"2009-02-04 00:00:00";13285
"2009-02-05 00:00:00";14088
"2009-02-06 00:00:00";13796
"2009-02-07 00:00:00";11430
"2009-02-08 00:00:00";12876
"2009-02-09 00:00:00";13833
"2009-02-10 00:00:00";13731
"2009-02-11 00:00:00";14313
"2009-02-12 00:00:00";12803
"2009-02-13 00:00:00";12649
"2009-02-14 00:00:00";11055
"2009-02-15 00:00:00";11577
"2009-02-16 00:00:00";13212
"2009-02-17 00:00:00";13322
"2009-02-18 00:00:00";11988
"2009-02-19 00:00:00";13839
"2009-02-20 00:00:00";13606
"2009-02-21 00:00:00";11350
"2009-02-22 00:00:00";12556
"2009-02-23 00:00:00";14330
"2009-02-24 00:00:00";13912
"2009-02-25 00:00:00";14296
"2009-02-26 00:00:00";14186
"2009-02-27 00:00:00";12958
"2009-02-28 00:00:00";11599
"2009-03-01 00:00:00";12214
"2009-03-02 00:00:00";12828
"2009-03-03 00:00:00";12574
"2009-03-04 00:00:00";13511
"2009-03-05 00:00:00";13365
"2009-03-06 00:00:00";13447
"2009-03-07 00:00:00";11257
"2009-03-08 00:00:00";11776
"2009-03-09 00:00:00";12848
"2009-03-10 00:00:00";13966
"2009-03-11 00:00:00";14419
"2009-03-12 00:00:00";16890
"2009-03-13 00:00:00";16436
"2009-03-14 00:00:00";13154
"2009-03-15 00:00:00";11949
"2009-03-16 00:00:00";12659
"2009-03-17 00:00:00";12722
"2009-03-18 00:00:00";13812
"2009-03-19 00:00:00";7721
"2009-03-20 00:00:00";6603
"2009-03-21 00:00:00";4827
"2009-03-22 00:00:00";5418
"2009-03-23 00:00:00";7034
"2009-03-24 00:00:00";7639
"2009-03-25 00:00:00";7854
"2009-03-26 00:00:00";7261
"2009-03-27 00:00:00";6786
"2009-03-28 00:00:00";5040
"2009-03-29 00:00:00";5320
"2009-03-30 00:00:00";7082
"2009-03-31 00:00:00";8141
"2009-04-01 00:00:00";9737
"2009-04-02 00:00:00";7452
"2009-04-03 00:00:00";6821
"2009-04-04 00:00:00";10190
"2009-04-05 00:00:00";5301
"2009-04-06 00:00:00";7060
"2009-04-07 00:00:00";6194
"2009-04-08 00:00:00";6589
"2009-04-09 00:00:00";6060
"2009-04-10 00:00:00";4938
"2009-04-11 00:00:00";4471
"2009-04-12 00:00:00";4534
"2009-04-13 00:00:00";5847
"2009-04-14 00:00:00";6508
"2009-04-15 00:00:00";6227
"2009-04-16 00:00:00";6765
"2009-04-17 00:00:00";5851
"2009-04-18 00:00:00";4446
"2009-04-19 00:00:00";7515
"2009-04-20 00:00:00";10604
"2009-04-21 00:00:00";12018
"2009-04-22 00:00:00";11742
"2009-04-23 00:00:00";11244
"2009-04-24 00:00:00";11179
"2009-04-25 00:00:00";6034
"2009-04-26 00:00:00";7899
"2009-04-27 00:00:00";10521
"2009-04-28 00:00:00";9246
"2009-04-29 00:00:00";8118
"2009-04-30 00:00:00";11127
"2009-05-01 00:00:00";10807
"2009-05-02 00:00:00";10026
"2009-05-03 00:00:00";9106
"2009-05-04 00:00:00";10755
"2009-05-05 00:00:00";11779
"2009-05-06 00:00:00";11966
"2009-05-07 00:00:00";11134
"2009-05-08 00:00:00";11848
"2009-05-09 00:00:00";10547
"2009-05-10 00:00:00";10103
"2009-05-11 00:00:00";10426
"2009-05-12 00:00:00";13174
"2009-05-13 00:00:00";12584
"2009-05-14 00:00:00";12963
"2009-05-15 00:00:00";11487
"2009-05-16 00:00:00";9802
"2009-05-17 00:00:00";9204
"2009-05-18 00:00:00";12304
"2009-05-19 00:00:00";10869
"2009-05-20 00:00:00";11287
"2009-05-21 00:00:00";12112
"2009-05-22 00:00:00";7595
"2009-05-23 00:00:00";9073
"2009-05-24 00:00:00";9598
"2009-05-25 00:00:00";11133
"2009-05-26 00:00:00";11816
"2009-05-27 00:00:00";11120
"2009-05-28 00:00:00";10157
"2009-05-29 00:00:00";11318
"2009-05-30 00:00:00";8497
"2009-05-31 00:00:00";10034
"2009-06-01 00:00:00";11927
"2009-06-02 00:00:00";11121
"2009-06-03 00:00:00";10973
"2009-06-04 00:00:00";12009
"2009-06-05 00:00:00";8355
"2009-06-06 00:00:00";8275
"2009-06-07 00:00:00";8385
"2009-06-08 00:00:00";9864
"2009-06-09 00:00:00";12291
"2009-06-10 00:00:00";9633
"2009-06-11 00:00:00";12798
"2009-06-12 00:00:00";25341
"2009-06-13 00:00:00";9797
"2009-06-14 00:00:00";11221
"2009-06-15 00:00:00";14883
"2009-06-16 00:00:00";15366
"2009-06-17 00:00:00";15185
"2009-06-18 00:00:00";14888
"2009-06-19 00:00:00";14368
"2009-06-20 00:00:00";13349
"2009-06-21 00:00:00";13254
"2009-06-22 00:00:00";15103
"2009-06-23 00:00:00";14627
"2009-06-24 00:00:00";14850
"2009-06-25 00:00:00";14486
"2009-06-26 00:00:00";12622
"2009-06-27 00:00:00";8484
"2009-06-28 00:00:00";4383
"2009-06-29 00:00:00";5869
"2009-06-30 00:00:00";9554
"2009-07-01 00:00:00";9414
"2009-07-02 00:00:00";12345
"2009-07-03 00:00:00";12777
"2009-07-04 00:00:00";11681
"2009-07-05 00:00:00";6246
"2009-07-06 00:00:00";7354
"2009-07-07 00:00:00";11554
"2009-07-08 00:00:00";14906
"2009-07-09 00:00:00";13987
"2009-07-10 00:00:00";13995
"2009-07-11 00:00:00";12673
"2009-07-12 00:00:00";12994
"2009-07-13 00:00:00";14704
"2009-07-14 00:00:00";14931
"2009-07-15 00:00:00";14643
"2009-07-16 00:00:00";14839
"2009-07-17 00:00:00";12135
"2009-07-18 00:00:00";12094
"2009-07-19 00:00:00";6738
"2009-07-20 00:00:00";7227
"2009-07-21 00:00:00";10186
"2009-07-22 00:00:00";9820
"2009-07-23 00:00:00";8944
"2009-07-24 00:00:00";7020
"2009-07-25 00:00:00";6955
"2009-07-26 00:00:00";7268
"2009-07-27 00:00:00";7844
"2009-07-28 00:00:00";9197
"2009-07-29 00:00:00";9623
"2009-07-30 00:00:00";9380
"2009-07-31 00:00:00";7246
"2009-08-01 00:00:00";4617
"2009-08-02 00:00:00";5987
"2009-08-03 00:00:00";6068
"2009-08-04 00:00:00";8232
"2009-08-05 00:00:00";9728
"2009-08-06 00:00:00";7493
"2009-08-07 00:00:00";7952
"2009-08-08 00:00:00";6549
"2009-08-09 00:00:00";6553
"2009-08-10 00:00:00";7875
"2009-08-11 00:00:00";8190
"2009-08-12 00:00:00";7984
"2009-08-13 00:00:00";9968
"2009-08-14 00:00:00";7504
"2009-08-15 00:00:00";7979
"2009-08-16 00:00:00";7419
"2009-08-17 00:00:00";7568
"2009-08-18 00:00:00";9328
"2009-08-19 00:00:00";9754
"2009-08-20 00:00:00";9542
"2009-08-21 00:00:00";8374
"2009-08-22 00:00:00";5180
"2009-08-23 00:00:00";5355
"2009-08-24 00:00:00";7129
"2009-08-25 00:00:00";7487
"2009-08-26 00:00:00";6892
"2009-08-27 00:00:00";7557
"2009-08-28 00:00:00";5961
"2009-08-29 00:00:00";4999
"2009-08-30 00:00:00";5875
"2009-08-31 00:00:00";7685
"2009-09-01 00:00:00";8269
"2009-09-02 00:00:00";8029
"2009-09-03 00:00:00";8145
"2009-09-04 00:00:00";7158
"2009-09-05 00:00:00";4705
"2009-09-06 00:00:00";4835
"2009-09-07 00:00:00";5820
"2009-09-08 00:00:00";7735
"2009-09-09 00:00:00";7294
"2009-09-10 00:00:00";8105
"2009-09-11 00:00:00";7003
"2009-09-12 00:00:00";5155
"2009-09-13 00:00:00";6809
"2009-09-14 00:00:00";9908
"2009-09-15 00:00:00";10084
"2009-09-16 00:00:00";10846
"2009-09-17 00:00:00";10726
"2009-09-18 00:00:00";11172
"2009-09-19 00:00:00";8523
"2009-09-20 00:00:00";8546
"2009-09-21 00:00:00";5916
"2009-09-22 00:00:00";0
"2009-09-23 00:00:00";0
"2009-09-24 00:00:00";0
"2009-09-25 00:00:00";0
"2009-09-26 00:00:00";0
"2009-09-27 00:00:00";0
"2009-09-28 00:00:00";0
"2009-09-29 00:00:00";0
"2009-09-30 00:00:00";0
"2009-10-01 00:00:00";8855
"2009-10-02 00:00:00";8002
"2009-10-03 00:00:00";5254
"2009-10-04 00:00:00";5986
"2009-10-05 00:00:00";8297
"2009-10-06 00:00:00";7884
"2009-10-07 00:00:00";9202
"2009-10-08 00:00:00";8438
"2009-10-09 00:00:00";7401
"2009-10-10 00:00:00";5461
"2009-10-11 00:00:00";5946
"2009-10-12 00:00:00";7627
"2009-10-13 00:00:00";8787
"2009-10-14 00:00:00";7954
"2009-10-15 00:00:00";0
"2009-10-16 00:00:00";6575
"2009-10-17 00:00:00";5343
"2009-10-18 00:00:00";5350
"2009-10-19 00:00:00";7943
"2009-10-20 00:00:00";9277
"2009-10-21 00:00:00";10620
"2009-10-22 00:00:00";12107
"2009-10-23 00:00:00";12444
"2009-10-24 00:00:00";10012
"2009-10-25 00:00:00";10106
"2009-10-26 00:00:00";10459
"2009-10-27 00:00:00";8747
"2009-10-28 00:00:00";8965
"2009-10-29 00:00:00";8477
"2009-10-30 00:00:00";7868
"2009-10-31 00:00:00";5730
"2009-11-01 00:00:00";6520
"2009-11-02 00:00:00";7102
"2009-11-03 00:00:00";8306
"2009-11-04 00:00:00";9263
"2009-11-05 00:00:00";9849
"2009-11-06 00:00:00";10433
"2009-11-07 00:00:00";9037
"2009-11-08 00:00:00";9260
"2009-11-09 00:00:00";11605
"2009-11-10 00:00:00";12047
"2009-11-11 00:00:00";11650
"2009-11-12 00:00:00";12706
"2009-11-13 00:00:00";12197
"2009-11-14 00:00:00";9539
"2009-11-15 00:00:00";7659
"2009-11-16 00:00:00";7802
"2009-11-17 00:00:00";10000
"2009-11-18 00:00:00";10267
"2009-11-19 00:00:00";9339
"2009-11-20 00:00:00";10344
"2009-11-21 00:00:00";8813
"2009-11-22 00:00:00";5286
"2009-11-23 00:00:00";8884
"2009-11-24 00:00:00";9755
"2009-11-25 00:00:00";10271
"2009-11-26 00:00:00";9450
"2009-11-27 00:00:00";9690
"2009-11-28 00:00:00";8949
"2009-11-29 00:00:00";8738
"2009-11-30 00:00:00";10313
"2009-12-01 00:00:00";10241
"2009-12-02 00:00:00";10298
"2009-12-03 00:00:00";10270
"2009-12-04 00:00:00";9436
"2009-12-05 00:00:00";8195
"2009-12-06 00:00:00";7619
"2009-12-07 00:00:00";9329
"2009-12-08 00:00:00";9412
"2009-12-09 00:00:00";8700
"2009-12-10 00:00:00";9234
"2009-12-11 00:00:00";9189
"2009-12-12 00:00:00";7640
"2009-12-13 00:00:00";7890
"2009-12-14 00:00:00";8822
"2009-12-15 00:00:00";8864
"2009-12-16 00:00:00";9380
"2009-12-17 00:00:00";9458
"2009-12-18 00:00:00";7677
"2009-12-19 00:00:00";7214
"2009-12-20 00:00:00";7469
"2009-12-21 00:00:00";8272
"2009-12-22 00:00:00";7727
"2009-12-23 00:00:00";8145
"2009-12-24 00:00:00";7366
"2009-12-25 00:00:00";6154
"2009-12-26 00:00:00";7076
"2009-12-27 00:00:00";7587
"2009-12-28 00:00:00";7863
"2009-12-29 00:00:00";8563
"2009-12-30 00:00:00";8056
"2009-12-31 00:00:00";7108
"2010-01-01 00:00:00";5948
"2010-01-02 00:00:00";6262
"2010-01-03 00:00:00";5842
"2010-01-04 00:00:00";6739
"2010-01-05 00:00:00";6723
"2010-01-06 00:00:00";8269
"2010-01-07 00:00:00";9300
"2010-01-08 00:00:00";9673
"2010-01-09 00:00:00";8243
"2010-01-10 00:00:00";7170
"2010-01-11 00:00:00";8666
"2010-01-12 00:00:00";10469
"2010-01-13 00:00:00";8837
"2010-01-14 00:00:00";10074
"2010-01-15 00:00:00";8008
"2010-01-16 00:00:00";8035
"2010-01-17 00:00:00";6813
"2010-01-18 00:00:00";8494
"2010-01-19 00:00:00";10658
"2010-01-20 00:00:00";11539
"2010-01-21 00:00:00";11106
"2010-01-22 00:00:00";11365
"2010-01-23 00:00:00";649
"2010-01-24 00:00:00";0
"2010-01-25 00:00:00";10531
"2010-01-26 00:00:00";11131
"2010-01-27 00:00:00";9972
"2010-01-28 00:00:00";12754
"2010-01-29 00:00:00";9965
"2010-01-30 00:00:00";10016
"2010-01-31 00:00:00";7277
"2010-02-01 00:00:00";9214
"2010-02-02 00:00:00";9360
"2010-02-03 00:00:00";10018
"2010-02-04 00:00:00";10256
"2010-02-05 00:00:00";10037
"2010-02-06 00:00:00";10192
"2010-02-07 00:00:00";8901
"2010-02-08 00:00:00";7325
"2010-02-09 00:00:00";7523
"2010-02-10 00:00:00";7049
"2010-02-11 00:00:00";7432
"2010-02-12 00:00:00";6485
"2010-02-13 00:00:00";5225
"2010-02-14 00:00:00";5815
"2010-02-15 00:00:00";7729
"2010-02-16 00:00:00";7533
"2010-02-17 00:00:00";9309
"2010-02-18 00:00:00";7602
"2010-02-19 00:00:00";6975
"2010-02-20 00:00:00";6174
"2010-02-21 00:00:00";10970
"2010-02-22 00:00:00";11170
"2010-02-23 00:00:00";11332
"2010-02-24 00:00:00";10086
"2010-02-25 00:00:00";9047
"2010-02-26 00:00:00";8855
"2010-02-27 00:00:00";8178
"2010-02-28 00:00:00";7750
"2010-03-01 00:00:00";9851
"2010-03-02 00:00:00";10825
"2010-03-03 00:00:00";7068
"2010-03-04 00:00:00";7842
"2010-03-05 00:00:00";8150
"2010-03-06 00:00:00";7013
"2010-03-07 00:00:00";11986
"2010-03-08 00:00:00";8907
"2010-03-09 00:00:00";9475
"2010-03-10 00:00:00";9765
"2010-03-11 00:00:00";10257
"2010-03-12 00:00:00";9646
"2010-03-13 00:00:00";8604
"2010-03-14 00:00:00";8597
"2010-03-15 00:00:00";9744
"2010-03-16 00:00:00";9491
"2010-03-17 00:00:00";8293
"2010-03-18 00:00:00";9880
"2010-03-19 00:00:00";12670
"2010-03-20 00:00:00";12973
"2010-03-21 00:00:00";12225
"2010-03-22 00:00:00";13186
"2010-03-23 00:00:00";13499
"2010-03-24 00:00:00";14487
"2010-03-25 00:00:00";14275
"2010-03-26 00:00:00";14046
"2010-03-27 00:00:00";12445
"2010-03-28 00:00:00";12011
"2010-03-29 00:00:00";13292
"2010-03-30 00:00:00";13702
"2010-03-31 00:00:00";14161
"2010-04-01 00:00:00";14682
"2010-04-02 00:00:00";13868
